path,category,reason_tags,git_state,size_kb,modified_at
audit/old-site-2026-03-23/assets_export/all_images/img_0415_2023-06-05_134509.jpg,C:Screens/Visual,image artifact,untracked,96.43,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/all_images/img_0431_scale_1200.png,C:Screens/Visual,image artifact,untracked,1205.35,2026-03-23T06:54:11
audit/old-site-2026-03-23/assets_export/all_images/img_0433_scale_1200.jpg,C:Screens/Visual,image artifact,untracked,161.43,2026-03-23T06:54:12
audit/old-site-2026-03-23/assets_export/all_images/img_0448_nn-mj-m3gl5pmqpT.png,C:Screens/Visual,image artifact,untracked,1111.69,2026-03-23T06:54:13
audit/old-site-2026-03-23/assets_export/all_images/img_0450_nn-mj-ZU20DxCHxE.png,C:Screens/Visual,image artifact,untracked,1297.67,2026-03-23T06:54:13
audit/old-site-2026-03-23/assets_export/all_images/img_0452_img_CIFBSRn7nDU1nd5V.png,C:Screens/Visual,image artifact,untracked,1379.17,2026-03-23T06:54:14
audit/old-site-2026-03-23/assets_export/all_images/img_0454_nn-mj-oqU2NLDfaI.png,C:Screens/Visual,image artifact,untracked,1493.81,2026-03-23T06:54:14
audit/old-site-2026-03-23/assets_export/unknown/img_0019_super-mario-bros_162.jpg,C:Screens/Visual,image artifact,untracked,67.45,2026-03-23T06:53:27
audit/old-site-2026-03-23/assets_export/unknown/img_0020_02.jpg,C:Screens/Visual,image artifact,untracked,32.71,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0021_image.png,C:Screens/Visual,image artifact,untracked,92.89,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0022_real-time-big-data-a.png,C:Screens/Visual,image artifact,untracked,183.28,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0023_image.png,C:Screens/Visual,image artifact,untracked,20.26,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0025_image.png,C:Screens/Visual,image artifact,untracked,57.17,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0026_image.png,C:Screens/Visual,image artifact,untracked,87.28,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0027_1.png,C:Screens/Visual,image artifact,untracked,1155.03,2026-03-23T06:53:28
audit/old-site-2026-03-23/assets_export/unknown/img_0032_.png,C:Screens/Visual,image artifact,untracked,729.53,2026-03-23T06:53:30
audit/old-site-2026-03-23/assets_export/unknown/img_0033_Frame_55.png,C:Screens/Visual,image artifact,untracked,806.03,2026-03-23T06:53:30
audit/old-site-2026-03-23/assets_export/unknown/img_0041_image.png,C:Screens/Visual,image artifact,untracked,410.37,2026-03-23T06:53:32
audit/old-site-2026-03-23/assets_export/unknown/img_0042_skolkovo.png,C:Screens/Visual,image artifact,untracked,6.51,2026-03-23T06:53:32
audit/old-site-2026-03-23/assets_export/unknown/img_0069_45A010FA-DCCA-4A70-8.png,C:Screens/Visual,image artifact,untracked,22.46,2026-03-23T06:53:35
audit/old-site-2026-03-23/assets_export/unknown/img_0086_17_1.jpg,C:Screens/Visual,image artifact,untracked,1191.94,2026-03-23T06:53:36
audit/old-site-2026-03-23/assets_export/unknown/img_0088_53_1.jpg,C:Screens/Visual,image artifact,untracked,2185.12,2026-03-23T06:53:37
audit/old-site-2026-03-23/assets_export/unknown/img_0129_2-5_.jpg,C:Screens/Visual,image artifact,untracked,477.39,2026-03-23T06:53:43
audit/old-site-2026-03-23/assets_export/unknown/img_0131_photo1449247526693aa049327be54.jpg,C:Screens/Visual,image artifact,untracked,232.52,2026-03-23T06:53:43
audit/old-site-2026-03-23/assets_export/unknown/img_0132_0e3316ac2ddb4bfc8212170480d0433a.jpg,C:Screens/Visual,image artifact,untracked,160.04,2026-03-23T06:53:44
audit/old-site-2026-03-23/assets_export/unknown/img_0178_photo_2025-06-14_07-.jpg,C:Screens/Visual,image artifact,untracked,109.06,2026-03-23T06:53:48
audit/old-site-2026-03-23/assets_export/unknown/img_0179_photo_2024-02-04_161.jpeg.jpg,C:Screens/Visual,image artifact,untracked,221.16,2026-03-23T06:53:48
audit/old-site-2026-03-23/assets_export/unknown/img_0181_photo_2025-10-24_163.jpeg.jpg,C:Screens/Visual,image artifact,untracked,297.3,2026-03-23T06:53:48
audit/old-site-2026-03-23/assets_export/unknown/img_0182_photo_2025-06-14_08-.jpg,C:Screens/Visual,image artifact,untracked,152.88,2026-03-23T06:53:48
audit/old-site-2026-03-23/assets_export/unknown/img_0209_WhatsApp_Image_2021-.jpeg.jpg,C:Screens/Visual,image artifact,untracked,31.1,2026-03-23T06:53:50
audit/old-site-2026-03-23/assets_export/unknown/img_0210_photo_2024-06-01_105.jpeg.jpg,C:Screens/Visual,image artifact,untracked,74.64,2026-03-23T06:53:50
audit/old-site-2026-03-23/assets_export/unknown/img_0222_ChatGPT_Image_8__202.png,C:Screens/Visual,image artifact,untracked,1573.23,2026-03-23T06:53:52
audit/old-site-2026-03-23/assets_export/unknown/img_0224_ChatGPT_Image_8__202.png,C:Screens/Visual,image artifact,untracked,1617.24,2026-03-23T06:53:53
audit/old-site-2026-03-23/assets_export/unknown/img_0226_ChatGPT_Image_8__202.png,C:Screens/Visual,image artifact,untracked,1916.03,2026-03-23T06:53:53
audit/old-site-2026-03-23/assets_export/unknown/img_0264_photo.png,C:Screens/Visual,image artifact,untracked,519.47,2026-03-23T06:53:57
audit/old-site-2026-03-23/assets_export/unknown/img_0265_photo.png,C:Screens/Visual,image artifact,untracked,433.55,2026-03-23T06:53:57
audit/old-site-2026-03-23/assets_export/unknown/img_0266_photo.png,C:Screens/Visual,image artifact,untracked,456.42,2026-03-23T06:53:57
audit/old-site-2026-03-23/assets_export/unknown/img_0267_photo.png,C:Screens/Visual,image artifact,untracked,453.42,2026-03-23T06:53:57
audit/old-site-2026-03-23/assets_export/unknown/img_0268_ChatGPT_Image_18__20.png,C:Screens/Visual,image artifact,untracked,451.2,2026-03-23T06:53:57
audit/old-site-2026-03-23/assets_export/unknown/img_0311_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,238.4,2026-03-23T06:54:00
audit/old-site-2026-03-23/assets_export/unknown/img_0319_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,136.44,2026-03-23T06:54:02
audit/old-site-2026-03-23/assets_export/unknown/img_0321_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,187.1,2026-03-23T06:54:02
audit/old-site-2026-03-23/assets_export/unknown/img_0323_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,181.77,2026-03-23T06:54:03
audit/old-site-2026-03-23/assets_export/unknown/img_0325_image.png,C:Screens/Visual,image artifact,untracked,36.82,2026-03-23T06:54:03
audit/old-site-2026-03-23/assets_export/unknown/img_0355_32fd4584a075531af896.jpg,C:Screens/Visual,image artifact,untracked,144.63,2026-03-23T06:54:05
audit/old-site-2026-03-23/assets_export/unknown/img_0357_2024-10-29_13-50-20.png,C:Screens/Visual,image artifact,untracked,292.59,2026-03-23T06:54:05
audit/old-site-2026-03-23/assets_export/unknown/img_0359_45b1eb46cf5961c2188d.jpg,C:Screens/Visual,image artifact,untracked,105.24,2026-03-23T06:54:05
audit/old-site-2026-03-23/assets_export/unknown/img_0363_09066d0d2c3a4aa6db06.jpg,C:Screens/Visual,image artifact,untracked,134.63,2026-03-23T06:54:06
audit/old-site-2026-03-23/assets_export/unknown/img_0365_dc48894a7f3817021a23.jpg,C:Screens/Visual,image artifact,untracked,144.52,2026-03-23T06:54:06
audit/old-site-2026-03-23/assets_export/unknown/img_0367_000000159-1.png,C:Screens/Visual,image artifact,untracked,294.85,2026-03-23T06:54:06
audit/old-site-2026-03-23/assets_export/unknown/img_0371_63e9322f53ec8ca1b307.jpg,C:Screens/Visual,image artifact,untracked,115.83,2026-03-23T06:54:06
audit/old-site-2026-03-23/assets_export/unknown/img_0396_noroot.png,C:Screens/Visual,image artifact,untracked,705.67,2026-03-23T06:54:08
audit/old-site-2026-03-23/assets_export/unknown/img_0408_image.png,C:Screens/Visual,image artifact,untracked,340.61,2026-03-23T06:54:09
audit/old-site-2026-03-23/assets_export/unknown/img_0409_image.png,C:Screens/Visual,image artifact,untracked,494.6,2026-03-23T06:54:09
audit/old-site-2026-03-23/assets_export/unknown/img_0410_image.png,C:Screens/Visual,image artifact,untracked,228.71,2026-03-23T06:54:09
audit/old-site-2026-03-23/assets_export/unknown/img_0411_image.png,C:Screens/Visual,image artifact,untracked,403.65,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/unknown/img_0412_image.png,C:Screens/Visual,image artifact,untracked,288.3,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/unknown/img_0413_2023-06-05_134516.jpg,C:Screens/Visual,image artifact,untracked,66.56,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/unknown/img_0414_2023-06-05_134526.jpg,C:Screens/Visual,image artifact,untracked,66.12,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/unknown/img_0415_2023-06-05_134509.jpg,C:Screens/Visual,image artifact,untracked,96.43,2026-03-23T06:54:10
audit/old-site-2026-03-23/assets_export/unknown/img_0431_scale_1200.png,C:Screens/Visual,image artifact,untracked,1205.35,2026-03-23T06:54:11
audit/old-site-2026-03-23/assets_export/unknown/img_0433_scale_1200.jpg,C:Screens/Visual,image artifact,untracked,161.43,2026-03-23T06:54:12
audit/old-site-2026-03-23/assets_export/unknown/img_0448_nn-mj-m3gl5pmqpT.png,C:Screens/Visual,image artifact,untracked,1111.69,2026-03-23T06:54:13
audit/old-site-2026-03-23/assets_export/unknown/img_0450_nn-mj-ZU20DxCHxE.png,C:Screens/Visual,image artifact,untracked,1297.67,2026-03-23T06:54:13
audit/old-site-2026-03-23/assets_export/unknown/img_0452_img_CIFBSRn7nDU1nd5V.png,C:Screens/Visual,image artifact,untracked,1379.17,2026-03-23T06:54:14
audit/old-site-2026-03-23/assets_export/unknown/img_0454_nn-mj-oqU2NLDfaI.png,C:Screens/Visual,image artifact,untracked,1493.81,2026-03-23T06:54:14
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0001_camping_3d.png,C:Screens/Visual,image artifact,untracked,43.54,2026-03-23T07:00:40
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0006_img_DZVzy7hiSoR0c1MR.png,C:Screens/Visual,image artifact,untracked,1205.43,2026-03-23T07:00:40
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0007_scale_1200.jpg,C:Screens/Visual,image artifact,untracked,161.43,2026-03-23T07:00:40
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0008_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,298.45,2026-03-23T07:00:40
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0009_photo_2025-06-14_08-.jpg,C:Screens/Visual,image artifact,untracked,139.94,2026-03-23T07:00:40
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0010__.png,C:Screens/Visual,image artifact,untracked,729.53,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0011_photo_2024-02-04_171.jpeg,C:Screens/Visual,image artifact,untracked,98.02,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0012_photo.jpg,C:Screens/Visual,image artifact,untracked,238.01,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0013_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,271.24,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0014_photo_2025-10-24_163.jpeg,C:Screens/Visual,image artifact,untracked,297.3,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0015_45b1eb46cf5961c2188d.jpg,C:Screens/Visual,image artifact,untracked,105.24,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0016_image.png,C:Screens/Visual,image artifact,untracked,57.17,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0017___3.jpg,C:Screens/Visual,image artifact,untracked,79.87,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0018_photo_2024-07-21_20-.jpg,C:Screens/Visual,image artifact,untracked,97.89,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0019_aida-camp_logo-v2.jpg,C:Screens/Visual,image artifact,untracked,18.04,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0020_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,335.08,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0021_photo_2024-06-01_105.jpeg,C:Screens/Visual,image artifact,untracked,74.64,2026-03-23T07:00:41
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0022_nn-mj-ZU20DxCHxE.png,C:Screens/Visual,image artifact,untracked,1297.67,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0023_2023-06-05_134526.jpg,C:Screens/Visual,image artifact,untracked,66.12,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0024_photo_2025-06-14_08-.jpg,C:Screens/Visual,image artifact,untracked,152.88,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0025_image.png,C:Screens/Visual,image artifact,untracked,228.71,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0026_2-5_.jpg,C:Screens/Visual,image artifact,untracked,477.39,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0027__17_1.jpg,C:Screens/Visual,image artifact,untracked,1191.94,2026-03-23T07:00:42
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0028_image.png,C:Screens/Visual,image artifact,untracked,92.89,2026-03-23T07:00:43
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0029_photo.png,C:Screens/Visual,image artifact,untracked,536.29,2026-03-23T07:00:43
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0032_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,285.83,2026-03-23T07:00:43
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0033_32fd4584a075531af896.webp,C:Screens/Visual,image artifact,untracked,40.56,2026-03-23T07:00:43
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0034_photo_2024-02-04_161.jpeg,C:Screens/Visual,image artifact,untracked,169.32,2026-03-23T07:00:43
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0035_image.png,C:Screens/Visual,image artifact,untracked,87.28,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0036_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,64.81,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0037_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,187.1,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0038_image.png,C:Screens/Visual,image artifact,untracked,20.26,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0039_32fd4584a075531af896.jpg,C:Screens/Visual,image artifact,untracked,144.63,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0040_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,181.77,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0041_telegram-cloud-photo.jpg,C:Screens/Visual,image artifact,untracked,116.38,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0042_photo_2024-07-14_14-.jpg,C:Screens/Visual,image artifact,untracked,355.55,2026-03-23T07:00:44
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0043__2.png,C:Screens/Visual,image artifact,untracked,1843.88,2026-03-23T07:00:45
audit/old-site-2026-03-23/assets_export_v2/all_images/img_0044_photo_2024-07-28_20-.jpg,C:Screens/Visual,image artifact,untracked,225.44,2026-03-23T07:00:45
